Area,Item,Year,Yield,Pest,Rainfall,Temp
Poland,Soybeans,2007,15813,18721.0,600,9.32
Poland,Wheat,2007,39381,18721.0,600,9.32
Poland,Maize,2008,58149,20611.02,600,9.51
Poland,Potatoes,2008,190607,20611.02,600,9.51
Poland,Soybeans,2008,15224,20611.02,600,9.51
Poland,Wheat,2008,40716,20611.02,600,9.51
Poland,Maize,2009,62262,18493.03,600,8.5
Poland,Potatoes,2009,191018,18493.03,600,8.5
Poland,Soybeans,2009,16457,18493.03,600,8.5
Poland,Wheat,2009,41725,18493.03,600,8.5
Poland,Maize,2010,59824,19449.02,600,7.67
Poland,Potatoes,2010,210838,19449.02,600,7.67
Poland,Soybeans,2010,13757,19449.02,600,7.67
Poland,Wheat,2010,44290,19449.02,600,7.67
Poland,Maize,2011,71770,21779.27,600,8.84
Poland,Potatoes,2011,230338,21779.27,600,8.84
Poland,Soybeans,2011,15913,21779.27,600,8.84
Poland,Wheat,2011,41348,21779.27,600,8.84
Poland,Maize,2012,73481,21885.99,600,8.48
Poland,Potatoes,2012,243751,21885.99,600,8.48
Poland,Soybeans,2012,17076,21885.99,600,8.48
Poland,Wheat,2012,41438,21885.99,600,8.48
Poland,Maize,2013,65761,22204.46,600,9.32
Poland,Potatoes,2013,210624,22204.46,600,9.32
Poland,Wheat,2013,44367,22204.46,600,9.32
Portugal,Maize,1990,30334,9357.0,854,16.55
Portugal,Potatoes,1990,111599,9357.0,854,16.55
Portugal,"Rice, paddy",1990,46142,9357.0,854,16.55
Portugal,Sweet potatoes,1990,81250,9357.0,854,16.55
Portugal,Wheat,1990,14269,9357.0,854,16.55
Portugal,Yams,1990,104819,9357.0,854,16.55
Portugal,Maize,1991,30411,9357.0,854,16.09
Portugal,Potatoes,1991,126513,9357.0,854,16.09
Portugal,"Rice, paddy",1991,50940,9357.0,854,16.09
Portugal,Sweet potatoes,1991,77143,9357.0,854,16.09
Portugal,Wheat,1991,20982,9357.0,854,16.09
Portugal,Yams,1991,77020,9357.0,854,16.09
Portugal,Maize,1992,34547,6117.0,854,15.95
Portugal,Potatoes,1992,143260,6117.0,854,15.95
Portugal,"Rice, paddy",1992,51948,6117.0,854,15.95
Portugal,Sweet potatoes,1992,90000,6117.0,854,15.95
Portugal,Wheat,1992,12914,6117.0,854,15.95
Portugal,Yams,1992,81455,6117.0,854,15.95
Portugal,Maize,1993,37231,8985.0,854,15.33
Portugal,Potatoes,1993,139420,8985.0,854,15.33
Portugal,"Rice, paddy",1993,52273,8985.0,854,15.33
Portugal,Sweet potatoes,1993,91427,8985.0,854,15.33
Portugal,Wheat,1993,16861,8985.0,854,15.33
Portugal,Yams,1993,102035,8985.0,854,15.33
Portugal,Maize,1994,40939,9580.0,854,16.12
Portugal,Potatoes,1994,144950,9580.0,854,16.12
Portugal,"Rice, paddy",1994,54776,9580.0,854,16.12
Portugal,Sweet potatoes,1994,93857,9580.0,854,16.12
Portugal,Wheat,1994,19667,9580.0,854,16.12
Portugal,Yams,1994,74403,9580.0,854,16.12
Portugal,Maize,1995,43624,11815.0,854,17.23
Portugal,Potatoes,1995,148462,11815.0,854,17.23
Portugal,"Rice, paddy",1995,57329,11815.0,854,17.23
Portugal,Sweet potatoes,1995,95537,11815.0,854,17.23
Portugal,Wheat,1995,13872,11815.0,854,17.23
Portugal,Yams,1995,108140,11815.0,854,17.23
Portugal,Maize,1996,46766,12457.0,854,16.12
Portugal,Potatoes,1996,145807,12457.0,854,16.12
Portugal,"Rice, paddy",1996,60906,12457.0,854,16.12
Portugal,Sweet potatoes,1996,96796,12457.0,854,16.12
Portugal,Wheat,1996,17139,12457.0,854,16.12
Portugal,Yams,1996,90960,12457.0,854,16.12
Portugal,Maize,1997,49592,12750.0,854,17.1
Portugal,Potatoes,1997,123949,12750.0,854,17.1
Portugal,"Rice, paddy",1997,57529,12750.0,854,17.1
Portugal,Sweet potatoes,1997,98591,12750.0,854,17.1
Portugal,Wheat,1997,11905,12750.0,854,17.1
Portugal,Yams,1997,167258,12750.0,854,17.1
Portugal,Maize,1998,53704,14389.0,854,16.4
Portugal,Potatoes,1998,137551,14389.0,854,16.4
Portugal,"Rice, paddy",1998,59872,14389.0,854,16.4
Portugal,Sweet potatoes,1998,106556,14389.0,854,16.4
Portugal,Wheat,1998,10151,14389.0,854,16.4
Portugal,Yams,1998,161538,14389.0,854,16.4
Portugal,Maize,1999,57089,15411.0,854,16.09
Portugal,Potatoes,1999,156482,15411.0,854,16.09
Portugal,"Rice, paddy",1999,59924,15411.0,854,16.09
Portugal,Sweet potatoes,1999,88745,15411.0,854,16.09
Portugal,Wheat,1999,15986,15411.0,854,16.09
Portugal,Yams,1999,145941,15411.0,854,16.09
Portugal,Maize,2000,57808,15470.0,854,16.23
Portugal,Potatoes,2000,138196,15470.0,854,16.23
Portugal,"Rice, paddy",2000,59772,15470.0,854,16.23
Portugal,Sweet potatoes,2000,85159,15470.0,854,16.23
Portugal,Wheat,2000,15678,15470.0,854,16.23
Portugal,Yams,2000,149690,15470.0,854,16.23
Portugal,Maize,2001,58929,15503.0,854,16.2
Portugal,Potatoes,2001,149725,15503.0,854,16.2
Portugal,"Rice, paddy",2001,58523,15503.0,854,16.2
Portugal,Sweet potatoes,2001,83626,15503.0,854,16.2
Portugal,Wheat,2001,8371,15503.0,854,16.2
Portugal,Yams,2001,145819,15503.0,854,16.2
Portugal,Maize,2002,57285,17452.0,854,16.19
Portugal,Potatoes,2002,161642,17452.0,854,16.19
Portugal,"Rice, paddy",2002,57862,17452.0,854,16.19
Portugal,Sweet potatoes,2002,82168,17452.0,854,16.19
Portugal,Wheat,2002,17904,17452.0,854,16.19
Portugal,Yams,2002,150154,17452.0,854,16.19
Portugal,Maize,2004,57869,16942.0,854,16.31
Portugal,Potatoes,2004,169935,16942.0,854,16.31
Portugal,"Rice, paddy",2004,58527,16942.0,854,16.31
Portugal,Sweet potatoes,2004,81356,16942.0,854,16.31
Portugal,Wheat,2004,15625,16942.0,854,16.31
Portugal,Yams,2004,155006,16942.0,854,16.31
Portugal,Maize,2005,46805,16353.0,854,16.43
Portugal,Potatoes,2005,147282,16353.0,854,16.43
Portugal,"Rice, paddy",2005,55044,16353.0,854,16.43
Portugal,Sweet potatoes,2005,82279,16353.0,854,16.43
Portugal,Wheat,2005,6644,16353.0,854,16.43
Portugal,Yams,2005,156771,16353.0,854,16.43
Portugal,Maize,2006,52885,15702.0,854,16.84
Portugal,Potatoes,2006,161059,15702.0,854,16.84
Portugal,"Rice, paddy",2006,58551,15702.0,854,16.84
Portugal,Sweet potatoes,2006,78125,15702.0,854,16.84
Portugal,Wheat,2006,23847,15702.0,854,16.84
Portugal,Yams,2006,166667,15702.0,854,16.84
Portugal,Maize,2007,58412,16682.39,854,16.11
Portugal,Potatoes,2007,167685,16682.39,854,16.11
Portugal,"Rice, paddy",2007,58062,16682.39,854,16.11
Portugal,Sweet potatoes,2007,78788,16682.39,854,16.11
Portugal,Wheat,2007,18630,16682.39,854,16.11
Portugal,Yams,2007,165625,16682.39,854,16.11
Portugal,Maize,2008,63278,17080.26,854,16.12
Portugal,Potatoes,2008,157519,17080.26,854,16.12
Portugal,"Rice, paddy",2008,57219,17080.26,854,16.12
Portugal,Sweet potatoes,2008,79412,17080.26,854,16.12
Portugal,Wheat,2008,23028,17080.26,854,16.12
Portugal,Yams,2008,163636,17080.26,854,16.12
Portugal,Maize,2009,66936,13984.91,854,16.84
Portugal,Potatoes,2009,164431,13984.91,854,16.84
Portugal,"Rice, paddy",2009,56818,13984.91,854,16.84
Portugal,Sweet potatoes,2009,132882,13984.91,854,16.84
Portugal,Wheat,2009,17008,13984.91,854,16.84
Portugal,Yams,2009,163683,13984.91,854,16.84
Portugal,Maize,2010,69295,13774.18,854,16.5
Portugal,Potatoes,2010,150341,13774.18,854,16.5
Portugal,"Rice, paddy",2010,58453,13774.18,854,16.5
Portugal,Sweet potatoes,2010,183175,13774.18,854,16.5
Portugal,Wheat,2010,14305,13774.18,854,16.5
Portugal,Yams,2010,165605,13774.18,854,16.5
Portugal,Maize,2011,81040,14024.98,854,16.91
Portugal,Potatoes,2011,147088,14024.98,854,16.91
Portugal,"Rice, paddy",2011,58855,14024.98,854,16.91
Portugal,Sweet potatoes,2011,253007,14024.98,854,16.91
Portugal,Wheat,2011,12002,14024.98,854,16.91
Portugal,Yams,2011,167204,14024.98,854,16.91
Portugal,Maize,2012,83042,12444.24,854,16.24
Portugal,Potatoes,2012,177890,12444.24,854,16.24
Portugal,"Rice, paddy",2012,59995,12444.24,854,16.24
Portugal,Sweet potatoes,2012,213756,12444.24,854,16.24
Portugal,Wheat,2012,10766,12444.24,854,16.24
Portugal,Yams,2012,165217,12444.24,854,16.24
Portugal,Maize,2013,83149,10126.8,854,16.77
Portugal,Potatoes,2013,182243,10126.8,854,16.77
Portugal,"Rice, paddy",2013,59699,10126.8,854,16.77
Portugal,Sweet potatoes,2013,224367,10126.8,854,16.77
Portugal,Wheat,2013,17635,10126.8,854,16.77
Portugal,Yams,2013,169492,10126.8,854,16.77
Qatar,Maize,1990,135000,3.0,74,27.38
Qatar,Potatoes,1990,96667,3.0,74,27.38
Qatar,Wheat,1990,22996,3.0,74,27.38
Qatar,Maize,1991,121818,3.0,74,26.77
Qatar,Potatoes,1991,100909,3.0,74,26.77
Qatar,Wheat,1991,23048,3.0,74,26.77
Qatar,Maize,1992,124583,3.0,74,26.22
Qatar,Potatoes,1992,97727,3.0,74,26.22
Qatar,Wheat,1992,23088,3.0,74,26.22
Qatar,Maize,1993,126667,3.0,74,27.1
Qatar,Potatoes,1993,100000,3.0,74,27.1
Qatar,Wheat,1993,23103,3.0,74,27.1
Qatar,Maize,1994,124074,3.0,74,27.59
Qatar,Potatoes,1994,98182,3.0,74,27.59
Qatar,Wheat,1994,23065,3.0,74,27.59
Qatar,Maize,1995,125806,4.0,74,27.16
Qatar,Potatoes,1995,91667,4.0,74,27.16
Qatar,Wheat,1995,22969,4.0,74,27.16
Qatar,Maize,1996,125692,6.0,74,27.66
Qatar,Potatoes,1996,104000,6.0,74,27.66
Qatar,Wheat,1996,22881,6.0,74,27.66
Qatar,Maize,1997,125694,21.5,74,27.23
Qatar,Potatoes,1997,101429,21.5,74,27.23
Qatar,Wheat,1997,23077,21.5,74,27.23
Qatar,Maize,1998,124348,37.0,74,28.48
Qatar,Potatoes,1998,103333,37.0,74,28.48
Qatar,Wheat,1998,22951,37.0,74,28.48
Qatar,Maize,1999,124639,52.5,74,28.62
Qatar,Potatoes,1999,93333,52.5,74,28.62
Qatar,Wheat,1999,23056,52.5,74,28.62
Qatar,Maize,2000,125175,68.0,74,28.06
Qatar,Potatoes,2000,86667,68.0,74,28.06
Qatar,Wheat,2000,23056,68.0,74,28.06
Qatar,Maize,2001,125299,68.0,74,28.36
Qatar,Potatoes,2001,80000,68.0,74,28.36
Qatar,Wheat,2001,23333,68.0,74,28.36
Qatar,Maize,2002,124627,68.0,74,28.25
Qatar,Potatoes,2002,75000,68.0,74,28.25
Qatar,Wheat,2002,22727,68.0,74,28.25
Qatar,Maize,2004,126304,68.0,74,28.2
Qatar,Potatoes,2004,80000,68.0,74,28.2
Qatar,Wheat,2004,24444,68.0,74,28.2
Qatar,Maize,2005,124776,68.0,74,28.09
Qatar,Potatoes,2005,95169,68.0,74,28.09
Qatar,Wheat,2005,23333,68.0,74,28.09
Qatar,Maize,2006,118571,68.0,74,28.12
Qatar,Potatoes,2006,103333,68.0,74,28.12
Qatar,Wheat,2006,20000,68.0,74,28.12
Qatar,Maize,2007,181429,68.0,74,28.23
Qatar,Potatoes,2007,100000,68.0,74,28.23
Qatar,Wheat,2007,23188,68.0,74,28.23
Qatar,Maize,2008,181429,68.0,74,27.92
Qatar,Potatoes,2008,100000,68.0,74,27.92
Qatar,Wheat,2008,30000,68.0,74,27.92
Qatar,Maize,2009,192857,68.0,74,28.17
Qatar,Potatoes,2009,110000,68.0,74,28.17
Qatar,Wheat,2009,23333,68.0,74,28.17
Qatar,Maize,2010,207556,68.0,74,28.93
Qatar,Potatoes,2010,92000,68.0,74,28.93
Qatar,Wheat,2010,22500,68.0,74,28.93
Qatar,Maize,2011,125556,68.0,74,28.23
Qatar,Potatoes,2011,180000,68.0,74,28.23
Qatar,Wheat,2011,23636,68.0,74,28.23
Qatar,Maize,2012,124894,68.0,74,28.54
Qatar,Potatoes,2012,120000,68.0,74,28.54
Qatar,Wheat,2012,22857,68.0,74,28.54
Qatar,Maize,2013,124845,68.0,74,28.68
Qatar,Potatoes,2013,109298,68.0,74,28.68
Qatar,Wheat,2013,22632,68.0,74,28.68
Romania,Maize,1990,27606,25255.0,637,12.26
Romania,Potatoes,1990,109996,25255.0,637,12.26
Romania,"Rice, paddy",1990,16667,25255.0,637,12.26
Romania,Sorghum,1990,6731,25255.0,637,12.26
Romania,Soybeans,1990,7421,25255.0,637,12.26
Romania,Wheat,1990,32351,25255.0,637,12.26
Romania,Maize,1991,40766,19898.0,637,10.55
Romania,Potatoes,1991,79732,19898.0,637,10.55
Romania,"Rice, paddy",1991,14560,19898.0,637,10.55
Romania,Sorghum,1991,15750,19898.0,637,10.55
Romania,Soybeans,1991,16544,19898.0,637,10.55
Romania,Wheat,1991,25406,19898.0,637,10.55
Romania,Maize,1992,20469,15134.0,637,11.55
Romania,Potatoes,1992,118962,15134.0,637,11.55
Romania,"Rice, paddy",1992,23742,15134.0,637,11.55
Romania,Sorghum,1992,5500,15134.0,637,11.55
Romania,Soybeans,1992,7619,15134.0,637,11.55
Romania,Wheat,1992,21950,15134.0,637,11.55
Romania,Maize,1993,26054,24252.0,637,10.78
Romania,Potatoes,1993,148950,24252.0,637,10.78
Romania,"Rice, paddy",1993,30351,24252.0,637,10.78
Romania,Sorghum,1993,9788,24252.0,637,10.78
Romania,Soybeans,1993,12698,24252.0,637,10.78
Romania,Wheat,1993,23291,24252.0,637,10.78
Romania,Maize,1994,31317,21811.0,637,12.7
Romania,Potatoes,1994,118525,21811.0,637,12.7
Romania,"Rice, paddy",1994,32835,21811.0,637,12.7
Romania,Sorghum,1994,9406,21811.0,637,12.7
Romania,Soybeans,1994,15525,21811.0,637,12.7
Romania,Wheat,1994,25435,21811.0,637,12.7
Romania,Maize,1995,31915,20113.0,637,11.21
Romania,Potatoes,1995,123608,20113.0,637,11.21
Romania,"Rice, paddy",1995,39030,20113.0,637,11.21
Romania,Sorghum,1995,7633,20113.0,637,11.21
Romania,Soybeans,1995,14701,20113.0,637,11.21
Romania,Wheat,1995,30903,20113.0,637,11.21
Romania,Maize,1996,29319,17425.0,637,10.71
Romania,Potatoes,1996,139763,17425.0,637,10.71
Romania,"Rice, paddy",1996,27075,17425.0,637,10.71
Romania,Sorghum,1996,5875,17425.0,637,10.71
Romania,Soybeans,1996,14104,17425.0,637,10.71
Romania,Wheat,1996,17645,17425.0,637,10.71
Romania,Maize,1997,42171,15349.0,637,10.46
Romania,Potatoes,1997,126636,15349.0,637,10.46
Romania,"Rice, paddy",1997,26766,15349.0,637,10.46
Romania,Sorghum,1997,19258,15349.0,637,10.46
Romania,Soybeans,1997,20032,15349.0,637,10.46
Romania,Wheat,1997,30103,15349.0,637,10.46
Romania,Maize,1998,27892,13979.0,637,11.37
Romania,Potatoes,1998,128302,13979.0,637,11.37
Romania,"Rice, paddy",1998,29791,13979.0,637,11.37
Romania,Sorghum,1998,16636,13979.0,637,11.37
Romania,Soybeans,1998,13913,13979.0,637,11.37
Romania,Wheat,1998,25963,13979.0,637,11.37
Romania,Maize,1999,36403,11280.0,637,12.34
Romania,Potatoes,1999,144957,11280.0,637,12.34
Romania,"Rice, paddy",1999,24427,11280.0,637,12.34
Romania,Sorghum,1999,16414,11280.0,637,12.34
Romania,Soybeans,1999,18724,11280.0,637,12.34
Romania,Wheat,1999,27993,11280.0,637,12.34
Romania,Maize,2000,17128,9427.4,637,12.44
Romania,Potatoes,2000,123276,9427.4,637,12.44
Romania,"Rice, paddy",2000,26441,9427.4,637,12.44
Romania,Sorghum,2000,13874,9427.4,637,12.44
Romania,Soybeans,2000,7659,9427.4,637,12.44
Romania,Wheat,2000,22996,9427.4,637,12.44
Romania,Maize,2001,31232,7871.1,637,11.9
Romania,Potatoes,2001,144769,7871.1,637,11.9
Romania,"Rice, paddy",2001,12632,7871.1,637,11.9
Romania,Sorghum,2001,13381,7871.1,637,11.9
Romania,Soybeans,2001,16721,7871.1,637,11.9
Romania,Wheat,2001,30449,7871.1,637,11.9
Romania,Maize,2002,30421,7875.7,637,12.24
Romania,Potatoes,2002,144401,7875.7,637,12.24
Romania,"Rice, paddy",2002,12839,7875.7,637,12.24
Romania,Sorghum,2002,14190,7875.7,637,12.24
Romania,Soybeans,2002,20909,7875.7,637,12.24
Romania,Wheat,2002,20580,7875.7,637,12.24
Romania,Maize,2004,45497,6778.2,637,11.63
Romania,Potatoes,2004,166540,6778.2,637,11.63
Romania,"Rice, paddy",2004,40056,6778.2,637,11.63
Romania,Sorghum,2004,37611,6778.2,637,11.63
Romania,Soybeans,2004,26595,6778.2,637,11.63
Romania,Wheat,2004,34775,6778.2,637,11.63
Romania,Maize,2005,39816,7565.7,637,11.25
Romania,Potatoes,2005,131035,7565.7,637,11.25
Romania,"Rice, paddy",2005,41989,7565.7,637,11.25
Romania,Sorghum,2005,25291,7565.7,637,11.25
Romania,Soybeans,2005,23922,7565.7,637,11.25
Romania,Wheat,2005,29985,7565.7,637,11.25
Romania,Maize,2006,35754,6733.2,637,11.63
Romania,Potatoes,2006,141860,6733.2,637,11.63
Romania,"Rice, paddy",2006,32993,6733.2,637,11.63
Romania,Sorghum,2006,17986,6733.2,637,11.63
Romania,Soybeans,2006,19434,6733.2,637,11.63
Romania,Wheat,2006,27737,6733.2,637,11.63
Romania,Maize,2007,17030,6314.0,637,12.99
Romania,Potatoes,2007,136211,6314.0,637,12.99
Romania,"Rice, paddy",2007,34023,6314.0,637,12.99
Romania,Sorghum,2007,13345,6314.0,637,12.99
Romania,Soybeans,2007,12450,6314.0,637,12.99
Romania,Wheat,2007,16100,6314.0,637,12.99
Romania,Maize,2008,32271,7193.7,637,12.5
Romania,Potatoes,2008,140485,7193.7,637,12.5
Romania,"Rice, paddy",2008,49326,7193.7,637,12.5
Romania,Sorghum,2008,26348,7193.7,637,12.5
Romania,Soybeans,2008,19633,7193.7,637,12.5
Romania,Wheat,2008,34222,7193.7,637,12.5
Romania,Maize,2009,34169,6548.7,637,12.47
Romania,Potatoes,2009,153812,6548.7,637,12.47
Romania,"Rice, paddy",2009,54262,6548.7,637,12.47
Romania,Sorghum,2009,23758,6548.7,637,12.47
Romania,Soybeans,2009,17465,6548.7,637,12.47
Romania,Wheat,2009,24305,6548.7,637,12.47
Romania,Maize,2010,43176,7249.2,637,11.94
Romania,Potatoes,2010,132960,7249.2,637,11.94
Romania,"Rice, paddy",2010,49656,7249.2,637,11.94
Romania,Sorghum,2010,19918,7249.2,637,11.94
Romania,Soybeans,2010,23641,7249.2,637,11.94
Romania,Wheat,2010,27000,7249.2,637,11.94
Romania,Maize,2011,45292,6582.9,637,11.26
Romania,Potatoes,2011,164154,6582.9,637,11.26
Romania,"Rice, paddy",2011,51504,6582.9,637,11.26
Romania,Sorghum,2011,31313,6582.9,637,11.26
Romania,Soybeans,2011,19849,6582.9,637,11.26
Romania,Wheat,2011,36650,6582.9,637,11.26
Romania,Maize,2012,21870,6418.7,637,12.33
Romania,Potatoes,2012,107623,6418.7,637,12.33
Romania,"Rice, paddy",2012,44995,6418.7,637,12.33
Romania,Sorghum,2012,19335,6418.7,637,12.33
Romania,Soybeans,2012,13388,6418.7,637,12.33
Romania,Wheat,2012,26593,6418.7,637,12.33
Romania,Maize,2013,44941,6947.9,637,13.94
Romania,Potatoes,2013,158462,6947.9,637,13.94
Romania,"Rice, paddy",2013,47194,6947.9,637,13.94
Romania,Sorghum,2013,23726,6947.9,637,13.94
Romania,Soybeans,2013,22242,6947.9,637,13.94
Romania,Wheat,2013,34786,6947.9,637,13.94
Rwanda,Cassava,1990,20126,157.0,1212,19.39
Rwanda,Maize,1990,10252,157.0,1212,19.39
Rwanda,Potatoes,1990,67453,157.0,1212,19.39
Rwanda,"Rice, paddy",1990,13652,157.0,1212,19.39
Rwanda,Sorghum,1990,10688,157.0,1212,19.39
Rwanda,Soybeans,1990,6735,157.0,1212,19.39
Rwanda,Sweet potatoes,1990,46491,157.0,1212,19.39
Rwanda,Wheat,1990,11811,157.0,1212,19.39
Rwanda,Yams,1990,40000,157.0,1212,19.39
Rwanda,Cassava,1991,26400,107.0,1212,19.22
Rwanda,Maize,1991,11556,107.0,1212,19.22
Rwanda,Potatoes,1991,68462,107.0,1212,19.22
Rwanda,"Rice, paddy",1991,24118,107.0,1212,19.22
Rwanda,Sorghum,1991,12813,107.0,1212,19.22
Rwanda,Soybeans,1991,7200,107.0,1212,19.22
Rwanda,Sweet potatoes,1991,50000,107.0,1212,19.22
Rwanda,Wheat,1991,12333,107.0,1212,19.22
Rwanda,Yams,1991,30769,107.0,1212,19.22
Rwanda,Cassava,1992,26100,97.0,1212,19.54
Rwanda,Maize,1992,12250,97.0,1212,19.54
Rwanda,Potatoes,1992,66731,97.0,1212,19.54
Rwanda,"Rice, paddy",1992,24030,97.0,1212,19.54
Rwanda,Sorghum,1992,7507,97.0,1212,19.54
Rwanda,Soybeans,1992,8095,97.0,1212,19.54
Rwanda,Sweet potatoes,1992,50248,97.0,1212,19.54
Rwanda,Wheat,1992,11455,97.0,1212,19.54
Rwanda,Yams,1992,50000,97.0,1212,19.54
Rwanda,Cassava,1993,24250,127.4,1212,19.53
Rwanda,Maize,1993,17400,127.4,1212,19.53
Rwanda,Potatoes,1993,68053,127.4,1212,19.53
Rwanda,"Rice, paddy",1993,26400,127.4,1212,19.53
Rwanda,Sorghum,1993,12810,127.4,1212,19.53
Rwanda,Soybeans,1993,6667,127.4,1212,19.53
Rwanda,Sweet potatoes,1993,49855,127.4,1212,19.53
Rwanda,Wheat,1993,12000,127.4,1212,19.53
Rwanda,Yams,1993,53333,127.4,1212,19.53
Rwanda,Cassava,1994,11778,157.8,1212,19.55
Rwanda,Maize,1994,16750,157.8,1212,19.55
Rwanda,Potatoes,1994,67588,157.8,1212,19.55
Rwanda,"Rice, paddy",1994,26471,157.8,1212,19.55
Rwanda,Sorghum,1994,6850,157.8,1212,19.55
Rwanda,Soybeans,1994,8894,157.8,1212,19.55
Rwanda,Sweet potatoes,1994,49953,157.8,1212,19.55
Rwanda,Wheat,1994,11852,157.8,1212,19.55
Rwanda,Yams,1994,30769,157.8,1212,19.55
Rwanda,Cassava,1995,24667,188.2,1212,19.81
Rwanda,Maize,1995,11200,188.2,1212,19.81
Rwanda,Potatoes,1995,68850,188.2,1212,19.81
Rwanda,"Rice, paddy",1995,36508,188.2,1212,19.81
Rwanda,Sorghum,1995,11521,188.2,1212,19.81
Rwanda,Soybeans,1995,10346,188.2,1212,19.81
Rwanda,Sweet potatoes,1995,50045,188.2,1212,19.81
Rwanda,Wheat,1995,10442,188.2,1212,19.81
Rwanda,Yams,1995,36227,188.2,1212,19.81
Rwanda,Cassava,1996,27580,218.6,1212,19.31
Rwanda,Maize,1996,11099,218.6,1212,19.31
Rwanda,Potatoes,1996,55823,218.6,1212,19.31
Rwanda,"Rice, paddy",1996,32980,218.6,1212,19.31
Rwanda,Sorghum,1996,13610,218.6,1212,19.31
Rwanda,Soybeans,1996,4856,218.6,1212,19.31
Rwanda,Sweet potatoes,1996,51123,218.6,1212,19.31
Rwanda,Wheat,1996,11357,218.6,1212,19.31
Rwanda,Yams,1996,38151,218.6,1212,19.31
Rwanda,Cassava,1997,24699,249.0,1212,19.78
Rwanda,Maize,1997,10908,249.0,1212,19.78
Rwanda,Potatoes,1997,54673,249.0,1212,19.78
Rwanda,"Rice, paddy",1997,30328,249.0,1212,19.78
Rwanda,Sorghum,1997,11222,249.0,1212,19.78
Rwanda,Soybeans,1997,4928,249.0,1212,19.78
Rwanda,Sweet potatoes,1997,49659,249.0,1212,19.78
Rwanda,Wheat,1997,9557,249.0,1212,19.78
Rwanda,Yams,1997,38157,249.0,1212,19.78
Rwanda,Cassava,1998,24659,157.0,1212,19.79
Rwanda,Maize,1998,8231,157.0,1212,19.79
Rwanda,Potatoes,1998,64088,157.0,1212,19.79
Rwanda,"Rice, paddy",1998,19148,157.0,1212,19.79
Rwanda,Sorghum,1998,10514,157.0,1212,19.79
Rwanda,Soybeans,1998,5505,157.0,1212,19.79
Rwanda,Sweet potatoes,1998,50463,157.0,1212,19.79
Rwanda,Wheat,1998,7263,157.0,1212,19.79
Rwanda,Yams,1998,37940,157.0,1212,19.79
Rwanda,Cassava,1999,26747,152.0,1212,19.35
Rwanda,Maize,1999,7556,152.0,1212,19.35
Rwanda,Potatoes,1999,59083,152.0,1212,19.35
Rwanda,"Rice, paddy",1999,18132,152.0,1212,19.35
Rwanda,Sorghum,1999,8322,152.0,1212,19.35
Rwanda,Soybeans,1999,4665,152.0,1212,19.35
Rwanda,Sweet potatoes,1999,47936,152.0,1212,19.35
Rwanda,Wheat,1999,6974,152.0,1212,19.35
Rwanda,Yams,1999,29412,152.0,1212,19.35
Rwanda,Cassava,2000,68153,147.0,1212,19.59
Rwanda,Maize,2000,7018,147.0,1212,19.59
Rwanda,Potatoes,2000,87830,147.0,1212,19.59
Rwanda,"Rice, paddy",2000,27318,147.0,1212,19.59
Rwanda,Sorghum,2000,8904,147.0,1212,19.59
Rwanda,Soybeans,2000,4712,147.0,1212,19.59
Rwanda,Sweet potatoes,2000,59138,147.0,1212,19.59
Rwanda,Wheat,2000,6416,147.0,1212,19.59
Rwanda,Yams,2000,33333,147.0,1212,19.59
Rwanda,Cassava,2001,57907,72.0,1212,19.5
Rwanda,Maize,2001,7671,72.0,1212,19.5
Rwanda,Potatoes,2001,86222,72.0,1212,19.5
Rwanda,"Rice, paddy",2001,30668,72.0,1212,19.5
Rwanda,Sorghum,2001,9486,72.0,1212,19.5
Rwanda,Soybeans,2001,5527,72.0,1212,19.5
Rwanda,Sweet potatoes,2001,60000,72.0,1212,19.5
Rwanda,Wheat,2001,7694,72.0,1212,19.5
Rwanda,Yams,2001,36842,72.0,1212,19.5
Rwanda,Cassava,2002,79036,106.34,1212,19.77
Rwanda,Maize,2002,8763,106.34,1212,19.77
Rwanda,Potatoes,2002,83133,106.34,1212,19.77
Rwanda,"Rice, paddy",2002,32658,106.34,1212,19.77
Rwanda,Sorghum,2002,10730,106.34,1212,19.77
Rwanda,Soybeans,2002,5461,106.34,1212,19.77
Rwanda,Sweet potatoes,2002,66149,106.34,1212,19.77
Rwanda,Wheat,2002,6171,106.34,1212,19.77
Rwanda,Yams,2002,40000,106.34,1212,19.77
Rwanda,Cassava,2004,57198,159.54,1212,19.93
Rwanda,Maize,2004,7670,159.54,1212,19.93
Rwanda,Potatoes,2004,80407,159.54,1212,19.93
Rwanda,"Rice, paddy",2004,37964,159.54,1212,19.93
Rwanda,Sorghum,2004,9134,159.54,1212,19.93
Rwanda,Soybeans,2004,4972,159.54,1212,19.93
Rwanda,Sweet potatoes,2004,55700,159.54,1212,19.93
Rwanda,Wheat,2004,7987,159.54,1212,19.93
Rwanda,Yams,2004,45455,159.54,1212,19.93
Rwanda,Cassava,2005,67561,222.92,1212,20.29
Rwanda,Maize,2005,8889,222.92,1212,20.29
Rwanda,Potatoes,2005,96891,222.92,1212,20.29
Rwanda,"Rice, paddy",2005,44673,222.92,1212,20.29
Rwanda,Sorghum,2005,11586,222.92,1212,20.29
Rwanda,Soybeans,2005,5627,222.92,1212,20.29
Rwanda,Sweet potatoes,2005,59629,222.92,1212,20.29
Rwanda,Wheat,2005,9083,222.92,1212,20.29
